103364,16.78,0.48
103430,16.78,0.47
103498,16.78,0.48
103564,16.78,0.49
103631,16.78,0.48
103698,16.78,0.48
103765,16.78,0.48
103832,16.78,0.47
103899,16.78,0.47
103965,16.78,0.47
104032,16.78,0.48
104099,16.78,0.47
104166,16.78,0.47
104233,16.78,0.49
104300,16.78,0.47
104367,16.78,0.48
104434,16.78,0.48
104501,16.78,0.47
104567,16.78,0.48
104634,16.78,0.48
104701,16.78,0.48
104768,16.78,0.47
104835,16.78,0.48
104902,16.78,0.48
104969,16.78,0.48
105036,16.78,0.47
105102,16.78,0.47
105169,16.78,0.47
105236,16.78,0.48
105303,16.78,0.48
105370,16.78,0.47
105437,16.78,0.47
105504,16.78,0.48
105571,16.78,0.49
105638,16.78,0.47
105704,16.78,0.47
105771,16.78,0.48
105838,16.78,0.47
105905,16.78,0.47
105972,16.78,0.48
106039,16.78,0.47
106106,16.78,0.47
106173,16.78,0.47
106239,16.78,0.47
106306,16.78,0.49
106373,16.78,0.47
106440,16.78,0.48
106507,16.78,0.47
106574,16.78,0.47
106641,16.78,0.47
106708,16.78,0.48
106774,16.78,0.47
106841,16.78,0.47
106908,16.78,0.47
106975,16.78,0.47
107042,16.78,0.48
107109,16.78,0.47
107176,16.78,0.49
107243,16.78,0.47
107310,16.78,0.48
107376,16.78,0.47
107443,16.78,0.47
107510,16.78,0.50
107577,16.78,0.48
107644,16.78,0.48
107711,16.78,0.47
107778,16.78,0.48
107845,16.78,0.48
107911,16.78,0.49
107978,16.78,0.47
108045,16.78,0.47
108112,16.78,0.47
108179,16.78,0.47
108246,16.78,0.47
108313,16.78,0.47
108380,16.78,0.47
108447,16.78,0.47
108513,16.78,0.48
108580,16.78,0.47
108647,16.78,0.48
108714,16.78,0.47
108781,16.78,0.47
108848,16.78,0.47
108915,16.78,0.48
108982,16.78,0.47
109049,16.78,0.47
109115,16.78,0.47
109182,16.78,0.47
109249,16.78,0.48
109316,16.78,0.47
109383,16.78,0.49
109450,16.78,0.49
109517,16.78,0.47
109584,16.78,0.48
109650,16.78,0.48
109717,16.78,0.47
109784,16.78,0.47
109851,16.78,0.47
109918,16.78,0.47
109985,16.78,0.47
110052,16.78,0.48
110119,16.78,0.47
110185,16.78,0.47
110252,16.78,0.49
110319,16.78,0.48
110386,16.78,0.47
110453,16.78,0.48
110520,16.78,0.48
110587,16.78,0.47
110654,16.78,0.48
110721,16.78,0.47
110787,16.78,0.48
110854,16.78,0.47
110921,16.78,0.47
110988,16.78,0.47
111055,16.78,0.48
111122,16.78,0.48
111189,16.78,0.47
111256,16.78,0.48
111322,16.78,0.47
111389,16.78,0.47
111456,16.78,0.49
111523,16.78,0.49
111590,16.78,0.47
111657,16.78,0.48
111724,16.78,0.47
111791,16.78,0.47
111858,16.78,0.48
111924,16.78,0.47
111991,16.78,0.48
112058,16.78,0.48
112126,16.68,2.06
112193,16.75,0.83
112260,16.76,0.76
112327,16.76,0.74
112393,16.76,0.76
112460,16.76,0.75
112527,16.76,0.75
112594,16.76,0.77
112661,16.76,0.74
112728,16.76,0.73
112795,16.76,0.72
112862,16.75,0.75
112929,16.76,0.72
112995,16.75,0.75
113062,16.76,0.73
113129,16.76,0.72
113196,16.75,0.71
113263,16.75,0.71
113330,16.75,0.72
113397,16.75,0.75
113464,16.75,0.73
113531,16.75,0.74
113597,16.75,0.73
113694,16.75,0.74
113731,16.75,0.81
113798,16.75,0.74
113865,16.75,0.75
113932,16.75,0.74
113999,16.75,0.71
114066,16.75,0.75
114133,16.75,0.73
114199,16.75,0.73
114266,16.75,0.72
114333,16.75,0.72
114400,16.75,0.71
114467,16.75,0.72
114534,16.75,0.74
114601,16.75,0.73
114668,16.75,0.74
114734,16.75,0.74
114837,16.75,0.73
114868,16.75,0.82
114935,16.75,0.72
115002,16.75,0.74
115069,16.75,0.72
115136,16.75,0.72
115203,16.75,0.72
115270,16.75,0.72
115336,16.75,0.75
115403,16.75,0.72
115470,16.75,0.72
115537,16.75,0.72
115604,16.75,0.75
115671,16.75,0.73
115738,16.75,0.73
115805,16.75,0.71
115871,16.75,0.74
115973,16.75,0.74
116005,16.75,0.84
116072,16.75,0.74
116139,16.75,0.74
116206,16.75,0.74
116273,16.75,0.74
116340,16.59,3.28
116406,15.81,15.97
116473,15.95,12.35
116540,16.11,9.57
116607,16.10,9.82
116674,15.99,11.51
116741,16.01,10.68
116808,16.16,7.76
116875,16.27,6.02
116942,16.31,5.49
117008,16.26,6.28
117075,16.13,8.34
117142,16.06,9.19
117209,16.02,9.60
117276,15.89,11.61
117343,15.84,12.19
117410,16.00,9.04
117477,16.23,5.29
117543,16.28,4.62
117610,16.21,5.74
117677,16.22,5.57
117744,16.24,5.26
117811,16.23,5.40
117878,16.20,5.77
117945,16.19,5.85
118012,16.21,5.59
118078,16.24,5.04
118145,16.21,5.47
118212,16.03,8.48
118279,15.83,11.55
118346,15.72,13.10
118413,15.81,11.08
118480,16.09,6.17
118547,16.14,5.66
118614,15.90,9.74
118680,15.63,13.91
118747,15.55,14.90
118814,15.69,12.02
118881,15.93,7.91
118948,15.95,7.65
119015,15.94,7.83
119082,16.09,5.20
119149,16.15,4.65
119216,16.11,5.39
119282,16.03,6.70
119349,15.98,7.35
119416,15.97,7.33
119483,15.94,7.98
119550,15.83,9.60
119617,15.59,13.43
119684,15.22,19.60
119751,14.77,27.22
119818,14.87,24.03
119885,14.89,23.19
119951,14.91,22.61
120018,15.12,18.23
120085,15.43,13.78
120152,15.85,5.57
120219,15.83,6.68
120286,15.69,9.16
120353,15.48,12.65
120419,15.12,18.96
120486,14.89,22.30
120553,14.85,22.47
120620,14.80,23.00
120687,14.64,25.55
120754,14.58,25.94
120821,14.56,25.80
120888,14.56,25.56
120955,14.63,23.74
121022,14.90,18.49
121088,15.49,7.76
121155,15.68,5.15
121222,15.79,4.08
121289,15.18,10.49
121356,14.99,25.11
121423,15.75,5.08
121490,15.78,5.05
121557,15.09,13.17
121623,15.06,19.50
121690,15.23,13.53
121757,15.11,15.75
121824,14.99,17.88
121891,14.98,17.49
121958,15.16,14.00
122025,15.37,10.47
122092,15.28,12.27
122158,15.21,13.46
122225,15.32,11.27
122292,15.41,9.86
122359,15.29,12.20
122426,15.38,10.56
122493,15.53,7.79
122560,15.57,7.38
122627,15.66,6.07
122693,15.72,5.20
122760,14.96,20.78
122827,15.21,14.22
122894,14.30,30.45
122961,15.19,12.96
123028,15.58,7.35
123095,14.77,15.98
123162,15.69,4.95
123228,15.20,13.46
123296,15.35,10.13
123362,15.32,11.09
123429,14.93,18.10
123496,14.69,22.19
123563,14.75,20.66
123630,15.15,12.53
123697,15.66,4.20
123764,15.87,1.02
123830,15.86,1.52
123897,15.79,3.74
123964,15.69,5.09
124031,15.46,10.99
124098,15.72,4.67
124165,15.34,11.57
124232,15.95,0.53
124299,15.96,1.13
124366,16.01,0.49
124432,16.02,0.66
124499,16.03,0.77
124566,16.04,0.77
124633,16.02,1.42
124700,15.92,3.31
124767,15.36,13.69
124834,15.62,8.20
124900,15.72,6.43
124967,15.69,7.04
125034,15.60,8.74
125101,15.49,10.34
125168,15.50,9.99
125235,15.72,5.95
125302,15.88,3.43
125369,15.87,3.71
125436,15.87,3.92
125502,15.81,5.05
125569,15.79,5.44
125636,15.66,8.05
125703,15.14,17.23
125770,15.05,18.23
125837,15.09,17.15
125904,15.08,16.87
125971,15.18,14.52
126038,15.40,10.35
126104,15.56,7.53
126171,15.64,6.32
126238,15.67,5.96
126305,15.68,5.94
126372,15.65,6.28
126439,15.59,7.76
126506,15.27,13.82
126573,15.01,17.85
126639,15.08,16.20
126706,14.95,18.36
126773,14.94,18.08
126840,15.25,12.05
126907,15.57,6.16
126974,15.64,5.37
127041,15.51,8.20
127108,15.21,13.97
127174,15.10,15.16
127241,15.11,14.59
127308,15.12,14.60
127375,15.09,14.98
127442,14.93,17.80
127509,15.01,15.50
127576,14.92,17.36
127643,14.85,18.51
127710,14.83,18.40
127777,14.84,18.17
127844,14.75,19.52
127910,14.61,22.08
127977,14.47,24.24
128044,14.56,21.95
128111,15.11,11.20
128178,15.45,6.03
128245,15.07,13.44
128312,14.24,29.27
128379,14.32,26.17
128446,14.48,22.76
128512,14.76,17.22
128579,15.12,10.38
128646,15.39,5.74
128713,15.48,4.81
128780,15.56,3.67
128847,15.62,3.04
128913,15.63,3.26
128980,15.58,4.57
129047,14.95,14.44
129114,15.04,17.08
129181,15.12,13.07
129248,15.24,10.00
129315,15.50,5.27
129382,15.44,7.11
129449,15.13,12.99
129515,14.99,15.84
129582,14.94,16.62
129649,14.95,15.65
129717,15.19,10.57
129783,15.24,9.86
129850,15.05,13.79
129917,15.16,11.35
129984,15.47,5.51
130050,15.66,2.38
130117,15.57,4.64
130184,15.29,10.19
130251,15.44,7.12
130318,15.48,6.54
130385,15.02,15.56
130452,14.66,21.96
130519,14.82,17.91
130586,15.25,9.36
130652,15.48,5.53
130719,15.53,4.89
130786,15.49,5.86
130853,15.47,6.58
130920,15.52,5.82
130987,15.57,4.96
131054,15.54,5.72
131121,15.58,5.02
131187,15.67,3.39
131254,15.70,3.14
131321,15.69,3.66
131388,15.65,4.41
131455,15.54,6.74
131522,15.46,8.22
131589,15.51,7.26
131656,15.55,6.44
131723,15.48,7.96
131789,15.18,13.76
131856,14.85,19.78
131923,14.65,23.12
131990,14.58,23.81
132057,14.53,24.14
132124,14.46,25.00
132191,14.42,25.39
132258,14.39,25.35
132325,14.31,26.96
132391,14.44,23.11
132458,14.58,19.49
132525,14.95,12.72
132592,15.36,5.50
132659,15.53,3.77
132726,15.56,3.92
132793,15.65,1.13
132860,15.69,1.09
132926,15.70,1.14
132993,15.72,1.22
133060,15.75,0.94
133127,15.76,1.02
133194,15.66,3.43
133261,15.33,10.69
133328,15.28,10.78
133395,15.37,8.91
133461,15.41,7.84
133528,15.48,6.47
133595,15.50,6.26
133662,15.42,8.02
133729,15.41,8.14
133796,15.46,7.10
133863,15.51,6.36
133930,15.60,4.57
133996,15.67,3.45
134063,15.66,3.76
134130,15.61,4.96
134197,15.43,8.54
134264,14.78,22.09
134331,14.38,29.11
134398,14.29,29.26
134465,14.31,28.44
134532,14.34,26.97
134598,14.48,23.40
134665,14.94,13.63
134732,15.21,8.58
134799,15.27,7.96
134866,15.26,8.23
134933,15.27,8.44
135000,15.27,8.42
135067,15.26,8.93
135134,15.17,10.95
135200,15.09,12.32
135267,15.03,13.10
135334,14.92,15.49
135401,14.82,17.55
135468,14.75,18.62
135535,14.76,18.18
135602,14.74,18.02
135669,14.71,18.71
135736,14.69,18.52
135803,14.68,18.48
135869,14.67,18.81
135936,14.67,18.54
136003,14.65,18.92
136070,14.66,18.42
136137,14.81,14.89
136204,14.94,12.45
136270,14.85,14.53
136337,14.85,14.78
136404,14.98,11.85
136471,15.19,7.73
136538,15.28,6.23
136605,15.31,6.20
136672,15.19,8.85
136739,15.14,9.77
136806,15.35,5.61
136872,15.41,4.66
136939,15.44,4.49
137006,15.43,4.87
137073,15.33,7.36
137140,15.09,12.36
137207,15.27,8.23
137274,15.40,5.74
137341,15.45,4.80
137408,15.47,4.74
137474,15.46,5.22
137541,15.43,5.85
137608,15.40,6.68
137675,15.36,7.52
137742,15.32,8.57
137809,15.22,10.65
137876,15.09,13.23
137943,14.90,16.87
138009,14.75,19.47
138076,14.71,19.91
138143,14.90,15.38
138210,15.27,7.40
138277,15.37,5.71
138344,15.47,3.82
138411,15.53,3.21
138478,15.51,4.02
138544,15.23,10.14
138611,14.99,14.97
138678,14.90,16.67
138745,14.97,14.65
138812,15.06,12.45
138879,14.88,16.28
138946,14.62,21.43
139013,14.60,20.95
139080,14.63,20.57
139146,14.69,18.55
139213,14.97,12.66
139280,15.18,7.89
139347,15.34,5.22
139414,15.36,5.22
139481,15.25,8.15
139548,15.07,11.96
139615,15.06,11.65
139681,14.91,14.86
139748,14.79,17.29
139815,14.59,20.99
139882,14.41,24.51
139949,14.48,22.42
140016,14.81,14.85
140083,15.10,8.94
140150,15.02,11.03
140217,14.63,19.49
140283,14.90,13.16
140351,15.13,7.77
140417,15.25,5.55
140484,15.30,5.38
140551,15.30,6.09
140618,15.17,9.18
140685,14.97,13.14
140752,14.94,13.97
140819,15.25,6.79
140885,15.42,3.61
140952,15.44,3.44
141019,15.47,3.40
141086,15.48,3.34
141153,15.49,3.38
141220,15.52,2.96
141287,15.55,2.48
141354,15.53,2.54
141420,15.37,7.62
141487,15.53,3.88
141554,15.35,9.10
141621,14.83,18.63
141688,15.06,12.61
141755,15.02,13.90
141822,14.85,17.38
141889,15.01,13.35
141955,15.37,5.24
142022,15.34,6.20
142089,15.51,2.83
142156,15.53,2.74
142223,15.52,3.18
142290,15.47,5.23
142357,15.56,3.13
142424,15.55,2.96
142491,15.30,9.63
142557,14.53,27.27
142624,15.11,11.28
142691,15.28,8.25
142758,15.42,5.05
142825,15.44,5.13
142892,15.39,6.37
142959,15.30,8.38
143026,15.35,7.32
143092,15.43,5.55
143159,15.46,5.13
143226,15.38,6.95
143293,15.23,10.40
143360,15.29,8.95
143427,15.49,4.34
143494,15.57,2.84
143561,15.55,3.59
143627,15.59,3.01
143694,15.49,5.21
143761,15.09,14.77
143828,14.90,17.40
143895,14.66,22.98
143962,14.66,21.76
144029,14.65,21.55
144096,14.63,21.44
144163,14.61,21.48
144229,14.59,21.68
144296,14.58,21.33
144363,14.61,20.03
144430,14.72,17.40
144497,14.81,15.28
144564,14.79,15.84
144631,14.66,18.71
144698,14.62,19.17
144765,14.75,16.19
144831,14.96,11.31
144898,15.10,8.35
144965,15.16,7.49
145032,15.16,7.85
145099,15.17,7.91
145166,15.15,8.47
145233,15.02,11.66
145300,14.66,20.62
145366,14.44,24.15
145434,14.35,25.33
145500,14.36,24.54
145567,14.41,22.69
145634,14.60,18.43
145701,14.78,14.05
145768,14.99,9.63
145835,15.10,7.52
145901,15.19,5.80
145968,15.25,4.97
146035,15.18,6.86
146102,14.97,11.85
146169,14.39,24.31
146236,14.54,20.22
146303,14.63,18.27
146370,14.66,17.41
146436,14.77,14.79
146504,15.03,8.66
146570,15.18,5.57
146637,15.20,6.28
146704,14.76,16.44
146771,14.32,25.96
146838,14.65,17.25
146905,14.68,16.36
146972,14.49,20.62
147038,14.76,14.27
147105,14.98,9.50
147172,14.99,8.97
147239,14.91,11.57
147306,14.85,13.07
147373,14.94,10.65
147487,15.12,7.03
147507,15.11,7.41
147573,14.97,11.04
147640,14.65,18.06
147707,14.67,17.26
147774,14.54,20.16
147841,14.44,21.98
147908,14.42,22.17
147975,14.38,22.43
148042,14.38,22.11
148109,14.38,21.81
148175,14.40,21.15
148242,14.54,17.60
148309,14.69,14.22
148377,14.62,16.25
148612,14.29,23.02
148986,14.91,9.18
149230,14.84,12.34
149452,14.86,10.37
149671,14.89,10.47
149919,15.09,6.64
149981,15.08,7.25
150048,14.95,10.51
150115,15.03,8.15
150182,15.08,7.21
150249,15.03,8.65
150316,15.03,8.76
150383,14.96,10.40
150449,14.96,10.33
150516,15.06,7.84
150583,15.17,5.30
150650,15.19,5.47
150717,15.22,5.05
150784,15.21,5.23
150851,15.29,3.61
150918,15.29,3.78
150984,15.13,8.02
151051,14.99,11.35
151118,15.26,4.39
151185,15.27,4.53
151252,15.18,6.76
151319,14.83,15.15
151386,14.81,15.30
151453,14.84,14.43
151520,14.88,12.93
151586,14.91,12.13
151653,15.04,8.96
151720,15.18,5.96
151787,15.13,7.29
151854,15.09,8.33
151921,15.02,10.24
151988,14.80,15.30
152055,14.41,25.45
152122,14.64,17.90
152188,14.55,19.66
152255,14.51,20.56
152322,14.68,15.86
152389,14.81,14.10
152456,14.89,13.66
152523,15.06,6.65
152590,15.02,8.15
152657,14.99,9.30
152723,14.66,17.40
152790,14.34,24.71
152857,14.28,25.18
152924,14.29,24.28
152991,14.28,24.07
153058,14.27,23.94
153125,14.26,23.63
153192,14.34,21.50
153259,14.70,12.40
153325,14.99,6.40
153392,14.84,9.61
153459,15.10,4.70
153526,15.03,6.03
153593,14.75,12.61
153660,15.02,7.62
153727,14.74,12.19
153794,14.70,15.19
153861,14.65,16.80
153927,14.60,15.57
153994,14.74,13.48
154061,14.64,15.90
154128,14.57,17.57
154195,14.80,11.21
154262,14.95,8.20
154329,15.01,6.52
154395,15.01,7.03
154462,15.05,6.01
154529,14.80,12.76
154596,14.22,26.38
154663,14.35,22.36
154730,14.73,13.15
154797,15.00,6.32
154864,15.07,5.03
154930,15.11,4.68
154997,15.15,4.13
155064,15.15,4.43
155131,14.94,9.83
155198,14.81,13.02
155265,14.92,9.99
155332,14.97,8.73
155399,15.02,7.67
155466,15.08,6.52
155532,15.14,5.14
155599,15.18,4.32
155666,15.18,4.59
155733,15.20,4.25
155800,15.24,3.51
155867,15.23,4.08
155934,15.20,4.90
156001,15.15,6.48
156068,15.16,6.05
156134,15.05,8.89
156201,15.06,8.65
156268,15.12,7.11
156335,15.13,6.77
156402,15.12,7.11
156469,15.00,10.29
156536,14.76,16.32
156603,14.76,16.38
156669,15.07,6.99
156736,15.05,8.11
156803,15.02,9.06
156870,15.00,9.45
156937,14.88,12.62
157004,14.45,23.86
157071,14.67,16.42
157138,14.82,13.04
157205,14.85,11.69
157271,14.80,13.19
157338,14.68,16.19
157405,14.73,15.08
157472,14.87,11.01
157539,14.90,10.52
157606,14.88,11.05
157673,14.81,12.92
157740,14.84,11.94
157807,15.01,7.66
157873,14.99,8.24
157940,14.81,13.19
158007,14.68,16.02
158074,14.77,13.52
158141,14.86,11.12
158208,14.83,11.93
158275,14.75,14.03
158341,14.68,15.61
158408,14.64,16.31
158475,14.60,17.14
158542,14.53,18.55
158609,14.48,19.47
158676,14.46,19.73
158743,14.46,19.47
158810,14.47,18.79
158877,14.51,17.69
158943,14.55,16.62
159010,14.48,18.14
159077,14.41,19.88
159144,14.42,19.07
159211,14.43,19.09
159278,14.44,18.61
159345,14.45,18.04
159412,14.55,15.38
159478,14.76,10.23
159545,14.91,6.75
159612,15.03,4.27
159679,15.11,2.68
159746,15.03,5.52
159813,14.96,7.49
159880,14.76,12.55
159947,14.39,20.92
160014,14.50,18.25
160080,14.66,13.93
160147,14.81,9.92
160214,14.86,9.26
160281,14.93,7.51
160348,14.93,7.76
160415,14.85,10.40
160482,14.57,17.76
160549,14.69,12.79
160615,14.74,13.01
160682,14.74,13.14
160749,14.77,11.56
160816,14.78,11.35
160883,14.76,12.07
160950,15.06,4.26
161017,14.92,8.31
161084,14.94,7.76
161151,14.89,9.53
161217,14.69,14.89
161284,14.28,24.85
161351,14.40,20.62
161418,14.67,13.57
161485,14.91,6.36
161552,14.93,7.45
161619,15.00,5.55
161686,15.02,5.73
161753,14.97,7.30
161819,15.02,5.94
161886,15.07,4.97
161953,15.08,5.01
162020,15.08,5.23
162087,15.08,5.36
162154,15.08,5.42
162221,15.14,4.07
162287,15.17,3.44
162354,15.20,3.05
162421,15.19,3.46
162488,15.17,4.17
162555,15.10,6.22
162622,14.63,18.28
162689,14.43,22.56
162756,14.35,23.90
162823,14.35,23.43
162890,14.24,25.41
162956,14.15,27.22
163023,14.12,27.13
163090,14.11,26.52
163157,14.23,23.11
163224,14.60,12.92
163291,14.46,17.64
163358,14.30,23.21
163425,14.59,12.21
163491,14.87,6.75
163558,14.91,6.38
163625,14.94,5.96
163692,14.85,8.66
163759,14.70,12.16
163826,14.58,16.05
163893,14.40,20.16
163960,14.50,16.80
164026,14.69,11.78
164093,14.77,10.25
164160,14.82,8.90
164227,14.94,6.03
164294,14.98,5.57
164361,14.99,5.36
164428,15.03,4.74
164495,14.98,6.29
164562,14.81,10.86
164628,14.89,8.82
164695,14.94,7.49
164762,14.90,8.84
164829,14.61,16.34
164896,14.31,23.75
164963,14.24,24.55
165030,14.25,23.74
165097,14.32,21.33
165163,14.52,15.79
165230,14.78,9.10
165297,14.95,4.50
165364,15.03,3.38
165431,15.03,3.84
165498,15.03,4.48
165565,15.02,5.03
165632,14.92,7.88
165699,14.90,8.58
165765,14.92,7.83
165832,14.90,8.41
165899,14.74,12.55
165966,14.43,20.75
166033,14.52,17.79
166100,14.47,18.62
166167,14.43,19.47
166234,14.43,19.00
166301,14.43,18.63
166367,14.48,17.09
166434,14.49,16.77
166501,14.48,16.83
166568,14.48,16.63
166635,14.55,14.77
166702,14.61,13.26
166769,14.65,12.38
166836,14.77,9.09
166902,14.80,8.84
166969,14.77,9.91
167036,14.67,12.52
167103,14.58,14.89
167170,14.56,14.88
167237,14.66,12.27
167304,14.85,7.50
167371,14.94,5.28
167437,15.02,3.61
167504,15.05,3.35
167571,15.04,3.90
167639,15.05,4.07
167705,14.97,6.30
167772,14.79,11.03
167839,14.45,19.91
167906,14.50,17.94
167972,14.79,9.66
168039,14.96,6.07
168106,14.93,6.83
168173,14.66,13.86
168240,14.55,17.00
168307,14.69,12.51
168374,14.78,9.50
168441,14.88,7.97
168508,14.84,8.93
168574,14.79,10.35
168641,14.54,17.30
168708,14.41,19.86
168775,14.55,15.72
168842,14.90,6.26
168909,14.98,5.64
168976,15.06,2.73
169043,15.06,3.31
169110,14.92,6.41
169176,14.20,26.69
169243,14.06,28.79
169310,14.14,25.98
169377,14.20,23.57
169444,14.38,18.61
169511,14.65,11.01
169578,14.67,11.09
169645,14.46,16.86
169711,14.56,14.18
169778,14.75,9.94
169845,14.60,13.93
169912,14.74,9.18
169979,14.72,10.50
170046,14.53,15.71
170113,14.49,15.67
170180,14.59,13.61
170246,14.55,14.75
170313,14.58,13.32
170380,14.59,13.57
170447,14.59,13.27
170514,14.45,17.10
170581,14.19,23.94
170648,14.20,22.95
170715,14.52,13.81
170782,14.81,4.80
170849,14.81,6.93
170916,14.87,5.78
170982,14.75,9.41
171049,14.83,7.42
171116,14.87,6.48
171183,14.82,8.00
171250,14.71,11.07
171317,14.63,13.24
171384,14.71,10.85
171451,14.89,6.03
171518,14.96,4.82
171584,14.95,5.08
171652,14.97,4.75
171718,15.02,3.67
171785,15.03,3.68
171852,15.05,3.38
171919,15.07,3.09
171986,15.08,2.99
172053,15.07,3.70
172119,15.01,5.53
172186,14.99,5.88
172253,14.72,13.14
172320,14.75,12.69
172387,14.85,9.17
172454,14.85,9.29
172521,14.86,8.86
172588,14.87,8.48
172654,14.94,6.94
172721,15.00,5.18
172788,15.02,4.95
172855,15.05,4.41
172922,15.05,4.59
172989,15.06,4.45
173056,15.10,3.53
173123,15.11,3.33
173189,15.00,6.03
173256,14.95,7.66
173323,14.91,9.16
173390,14.84,10.78
173457,14.52,19.48
173524,14.81,10.40
173591,14.90,7.98
173658,14.94,7.15
173725,14.95,7.05
173791,14.87,9.13
173858,14.91,8.32
173925,14.99,5.84
173992,15.03,4.93
174059,15.07,4.41
174126,15.08,4.03
174193,15.05,5.64
174260,15.01,6.37
174327,14.99,6.78
174393,14.99,6.63
174460,14.95,7.99
174527,14.85,10.60
174594,14.74,13.70
174661,14.67,15.05
174728,14.52,19.47
174795,14.40,21.60
174862,14.24,26.23
174928,14.23,25.23
174995,14.16,27.18
175062,14.13,27.86
175129,14.13,25.07
175196,14.16,24.71
175263,14.11,25.10
175330,14.10,25.12
175397,14.32,18.64
175464,14.64,10.23
175530,14.82,5.93
175597,14.82,6.24
175664,14.85,6.11
175731,14.91,4.73
175798,14.91,4.92
175865,14.89,6.00
175932,14.81,8.44
175999,14.84,7.57
176065,14.86,7.13
176132,14.78,9.33
176199,14.58,15.07
176266,14.54,15.84
176333,14.51,16.36
176400,14.38,20.00
176467,14.36,19.87
176534,14.40,18.06
176600,14.40,17.95
176667,14.41,17.13
176734,14.55,13.45
176801,14.67,9.92
176868,14.65,10.97
176935,14.39,18.61
177002,14.18,23.63
177069,14.20,23.36
177136,14.54,12.82
177203,14.73,7.78
177269,14.74,8.09
177336,14.67,10.23
177403,14.66,10.52
177470,14.48,17.27
177537,14.69,9.66
177604,14.61,12.06
177671,14.18,24.36
177738,14.30,19.72
177804,14.37,17.69
177871,14.37,17.28
177938,14.40,16.23
178005,14.45,14.99
178072,14.57,11.85
178139,14.72,8.07
178206,14.88,4.40
178273,14.81,5.74
178339,14.90,4.05
178406,14.83,6.39
178473,14.82,6.67
178540,14.86,6.14
178607,14.61,13.00
178674,14.51,15.63
178741,14.17,24.71
178808,14.40,18.22
178875,14.45,15.44
178941,14.49,14.66
179008,14.44,15.91
179075,14.35,18.31
179142,14.34,18.10
179209,14.34,18.17
179276,14.32,18.34
179343,14.35,17.39
179410,14.45,14.46
179476,14.54,12.03
179544,14.67,8.77
179610,14.71,7.76
179677,14.71,7.86
179744,14.70,8.74
179811,14.57,12.24
179878,14.52,13.93
179945,14.58,12.08
180012,14.69,8.81
180078,14.74,7.60
180145,14.77,6.98
180212,14.73,8.41
180279,14.65,11.22
180346,14.62,11.65
180413,14.50,14.98
180480,14.35,18.67
180547,14.43,16.00
180613,14.56,12.13
180680,14.68,8.90
180747,14.77,6.95
180814,14.82,5.76
180881,14.81,6.42
180948,14.79,7.09
181015,14.76,7.96
181082,14.76,8.07
181149,14.70,10.16
181215,14.53,14.32
181282,14.63,11.98
181349,14.80,6.78
181416,14.81,6.63
181483,14.82,6.36
181550,14.84,6.41
181617,14.86,5.90
181684,14.88,5.69
181750,14.88,5.63
181817,14.91,4.94
181884,14.92,4.67
181951,14.93,4.76
182018,14.94,4.66
182085,14.96,4.30
182152,14.96,4.39
182219,14.90,6.09
182286,14.78,9.91
182352,14.90,5.90
182419,14.94,4.88
182486,14.92,5.68
182553,14.84,8.20
182620,14.61,14.91
182687,14.18,26.26
182754,14.25,23.14
182821,14.29,21.50
182887,14.29,20.76
182954,14.38,17.78
183021,14.58,12.02
183088,14.82,5.38
183155,14.89,4.24
183222,14.90,3.94
183289,14.94,3.74
183356,14.95,3.36
183423,14.85,6.53
183489,14.85,6.92
183556,14.82,8.00
183623,14.11,28.49
183690,13.90,32.14
183757,13.98,29.97
183824,14.11,23.38
183891,14.26,19.91
183958,14.34,20.63
184024,14.59,10.47
184091,14.54,12.05
184158,14.58,10.98
184225,14.54,12.44
184292,14.62,10.79
184359,14.71,7.75
184426,14.66,9.47
184493,14.61,11.02
184560,14.23,21.74
184626,14.01,27.03
184693,14.06,25.27
184760,14.11,23.01
184827,14.48,12.09
184894,14.60,8.91
184961,14.60,9.12
185028,14.60,10.24
185095,14.39,19.20
185161,13.98,28.40
185228,14.16,19.06
185295,14.27,19.73
185362,14.10,24.24
185429,14.26,16.09
185496,14.35,16.64
185563,14.31,16.62
185630,14.21,19.38
185697,14.32,17.39
185763,14.57,7.91
185830,14.37,14.02
185897,14.46,12.32
185964,14.46,12.24
186031,14.48,12.04
186098,14.17,21.32
186165,14.05,24.06
186232,14.32,15.58
186299,14.59,7.96
186365,14.58,8.58
186432,14.68,6.74
186499,14.76,4.60
186566,14.79,4.14
186633,14.85,2.93
186700,14.85,3.09
186767,14.85,3.57
186834,14.78,5.87
186900,14.36,18.44
186967,14.56,12.03
187034,14.71,7.28
187101,14.75,6.41
187168,14.77,6.18
187235,14.81,5.28
187302,14.82,4.98
187369,14.83,5.02
187436,14.79,6.32
187502,14.67,9.84
187569,14.25,21.92
187636,14.32,18.72
187703,14.55,11.04
187770,14.70,7.73
187837,14.58,9.30
187904,14.53,14.10
187971,14.52,14.14
188037,14.03,26.77
188104,13.93,28.98
188171,14.02,24.15
188238,14.09,23.40
188305,14.22,18.24
188372,14.26,18.10
188439,14.32,16.27
188506,14.24,22.65
188573,14.16,18.73
188639,13.86,28.69
188706,13.86,27.76
188773,13.78,27.80
188840,13.86,28.04
188907,13.85,28.13
188974,13.89,25.83
189041,13.92,24.12
189108,13.82,27.62
189174,13.77,27.71
189241,13.79,26.14
189308,13.91,24.66
189375,13.78,26.54
189442,14.59,3.29
189509,14.45,8.78
